age,gender,education_level,school_type,family_income,parent_education,urban_rural,previous_exam_score,previous_gpa,attendance_percentage,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,online_learning_hours,study_consistency,study_environment,study_method,revision_frequency,practice_tests_completed,notes_quality,sleep_hours,sleep_quality,daily_screen_time,physical_activity_hours,break_frequency,stress_level,motivation_level,internet_access,device_availability,educational_app_usage,online_course_hours,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score
14,0.0,0.0,2.0,0.0,3.0,1.0,90.81,3.55,90.91,65.29,0.0,1.86,1.43,1,0.13,2.0,2.0,3.0,1.0,4,0.0,8.59,1.0,3.85,4.84,1.0,8,2.0,1,0.0,1.0,0.87,1.0,29,92,73,94.21,7.98,80.69
18,0.0,1.0,1.0,1.0,3.0,0.0,61.2,2.45,90.6,61.97,0.0,2.76,2.4,0,0.15,2.0,0.0,4.0,2.0,7,0.0,7.47,1.0,6.52,1.1,1.0,9,2.0,1,1.0,1.0,1.89,2.0,28,98,55,80.8,7.74,56.4
16,0.0,0.0,0.0,4.0,3.0,0.0,55.65,2.4,100.0,78.56,2.0,3.43,2.99,0,0.79,2.0,2.0,1.0,0.0,6,0.0,6.01,3.0,3.95,1.69,2.0,9,0.0,1,0.0,2.0,1.87,1.0,1,95,32,75.89,9.76,34.57
19,0.0,0.0,1.0,1.0,4.0,1.0,57.08,2.48,80.12,74.38,2.0,1.79,1.02,0,1.12,2.0,0.0,0.0,0.0,4,1.0,6.95,2.0,7.35,0.08,2.0,10,2.0,1,0.0,1.0,4.53,1.0,9,98,32,59.88,8.28,30.37
20,1.0,1.0,2.0,2.0,3.0,2.0,62.34,2.49,76.83,33.56,1.0,1.68,1.16,0,0.01,2.0,1.0,1.0,2.0,4,0.0,5.26,2.0,1.41,3.77,2.0,10,1.0,1,1.0,1.0,14.99,0.0,4,88,42,52.33,9.79,45.12
20,0.0,1.0,2.0,0.0,3.0,2.0,83.94,3.61,96.45,55.46,2.0,4.82,4.31,0,1.52,1.0,1.0,3.0,2.0,5,0.0,7.43,2.0,3.94,7.65,0.0,10,1.0,1,0.0,1.0,1.37,1.0,2,94,63,65.53,10.0,67.56
14,1.0,1.0,0.0,2.0,2.0,2.0,59.97,2.47,77.81,74.76,1.0,3.8,2.66,1,0.23,2.0,1.0,4.0,2.0,5,1.0,5.26,2.0,4.21,2.38,1.0,9,2.0,1,0.0,2.0,3.31,0.0,27,98,44,65.58,8.57,47.97
20,1.0,1.0,1.0,2.0,0.0,2.0,61.83,2.67,84.61688196855897,85.61,0.0,4.11,3.67,0,3.29,2.0,2.0,1.0,2.0,4,0.0,5.37,2.0,9.22,1.55,1.0,10,0.0,1,0.0,2.0,3.06,0.0,30,93,52,84.1,9.01,55.36
16,1.0,0.0,2.0,1.0,1.0,2.0,58.86,2.09,88.34,76.83,2.0,3.64,2.55,1,7.52,2.0,0.0,3.0,2.0,4,0.0,6.33,1.0,4.02,0.46,1.0,7,2.0,1,0.0,2.0,1.5,1.0,25,98,56,87.41,8.27,54.94
15,0.0,1.0,2.0,4.0,0.0,2.0,74.35,3.13,80.18,64.41,0.0,5.37,2.84,0,1.64,2.0,2.0,3.0,2.0,13,0.0,7.09,3.0,7.44,1.35,0.0,10,0.0,1,0.0,1.0,1.26,2.0,12,88,70,66.24,10.0,77.87
14,0.0,0.0,2.0,1.0,1.0,1.0,72.16,2.87,85.34,57.65,1.0,3.98,2.83,0,2.15,2.0,2.0,0.0,2.0,1,0.0,6.58,2.0,3.96,3.11,1.0,8,2.0,1,0.0,1.0,5.28,2.0,3,99,48,95.23,6.69,48.35
18,0.0,0.0,2.0,0.0,1.0,1.0,71.63,3.09,81.73,64.56,1.0,2.36,2.05,0,0.13,2.0,1.0,4.0,1.0,2,0.0,7.1,2.0,4.39,1.15,1.0,10,0.0,1,0.0,1.0,0.06,2.0,13,86,56,100.0,10.0,64.01
18,0.0,1.0,2.0,2.0,1.0,2.0,62.49,2.46,84.11,63.85,1.0,2.7,1.54,0,0.42,2.0,2.0,0.0,2.0,4,0.0,8.45,3.0,2.16,2.8,1.0,10,2.0,1,0.0,1.0,0.52,0.0,1,93,39,70.92,10.0,40.59
19,1.0,0.0,2.0,4.0,3.0,2.0,56.42,2.39,84.61688196855897,67.15,0.0,5.96,3.22,0,3.98,2.0,1.0,2.0,0.0,9,1.0,6.13,2.0,4.81,1.41,0.0,10,2.0,1,0.0,2.0,1.09,2.0,5,98,64,94.77,10.0,64.67
15,1.0,1.0,1.0,2.0,3.0,0.0,70.84,2.780892014706042,83.93,68.06,2.0,5.52,3.21,0,1.83,2.0,2.0,1.0,1.0,10,0.0,5.63,1.0,7.22,0.09,0.0,10,1.0,1,0.0,2.0,6.15,2.0,6,98,69,87.33,8.91,71.23
19,2.0,0.0,2.0,4.0,1.0,2.0,72.25,2.780892014706042,90.54,80.59,2.0,2.48,1.25,0,1.35,1.0,2.0,3.0,2.0,8,0.0,6.68,0.0,4.03,4.22,1.0,10,0.0,1,0.0,2.0,2.27,1.0,29,91,40,70.21,10.0,43.15
17,1.0,1.0,1.0,2.0,3.0,2.0,59.56,2.55,84.16,68.3,2.0,4.56,2.29,0,1.93,2.0,0.0,4.0,1.0,5,1.0,5.68,3.0,1.81,0.56,0.0,10,0.0,1,1.0,1.0,20.0,0.0,14,99,71,88.56,9.12,70.26
15,2.0,1.0,2.0,4.0,4.0,2.0,75.6,2.780892014706042,92.78,74.52,2.0,1.39,1.22,0,3.33,0.0,2.0,0.0,0.0,4,0.0,8.17,2.0,2.93,3.02,1.0,9,2.0,1,0.0,1.0,1.78,2.0,16,88,61,100.0,8.24,71.12
18,0.0,1.0,2.0,1.0,1.0,1.0,75.09,2.780892014706042,80.18,70.46,1.0,9.51,6.05,1,0.29,2.0,0.0,2.0,2.0,7,0.0,6.43,1.0,2.82,0.15,1.0,7,2.0,1,1.0,1.0,1.01,0.0,16,99,97,57.49,4.89,99.27
18,1.0,0.0,2.0,2.0,1.0,0.0,60.05,2.37,82.68,71.04,2.0,2.24,1.24,0,4.08,0.0,2.0,0.0,0.0,6,0.0,6.02,2.0,5.86,7.71,1.0,10,2.0,1,0.0,2.0,2.86,0.0,29,89,50,80.23,8.55,56.85
17,0.0,0.0,1.0,1.0,3.0,2.0,65.46,2.54,69.75,57.35,2.0,0.64,0.41,0,2.83,1.0,2.0,3.0,2.0,3,0.0,7.51,2.0,4.52,0.37,1.0,10,2.0,1,0.0,2.0,2.46,2.0,11,91,30,78.39855100844147,6.77,34.68
20,0.0,1.0,2.0,1.0,0.0,2.0,57.96,2.780892014706042,81.13,74.23,2.0,3.22,2.61,0,2.65,2.0,2.0,4.0,0.0,2,2.0,5.9,1.0,5.71,6.18,0.0,10,1.0,1,1.0,1.0,3.47,2.0,26,86,35,78.39855100844147,8.74,39.57
15,0.0,0.0,2.0,2.0,1.0,2.0,87.59,3.5,84.84,50.35,0.0,2.66,1.37,0,0.79,0.0,2.0,0.0,0.0,5,2.0,8.61,3.0,5.32,0.99,1.0,10,2.0,1,1.0,1.0,1.07,1.0,18,86,56,97.05,6.51,64.09
16,0.0,1.0,2.0,0.0,0.0,2.0,72.63,2.88,87.64,54.17,2.0,1.15,0.9,0,1.92,1.0,0.0,0.0,1.0,3,2.0,6.96,3.0,7.15,2.28,2.0,10,2.0,1,1.0,1.0,11.03,1.0,19,97,57,81.41,9.32,58.97
15,0.0,0.0,2.0,0.0,4.0,2.0,87.99,3.59,91.4,72.73,2.0,4.19,3.74,0,3.2,2.0,0.0,0.0,2.0,7,2.0,7.41,0.0,7.5,3.1,1.0,10,2.0,1,0.0,1.0,5.38,0.0,30,91,70,95.92,10.0,74.72
16,1.0,1.0,1.0,1.0,3.0,1.0,75.77,3.28,97.87,86.26,2.0,1.32,1.0,1,3.21,2.0,0.0,0.0,0.0,6,0.0,6.23,2.0,6.16,1.87,0.0,10,2.0,1,1.0,2.0,2.69,2.0,14,88,51,78.39855100844147,9.25,55.86
18,0.0,0.0,2.0,3.0,0.0,2.0,80.53,3.23,82.67,69.71,1.0,2.29,1.7,0,0.43,2.0,0.0,0.0,2.0,12,0.0,5.5,1.0,5.29,1.14,2.0,10,2.0,1,1.0,0.0,8.88,0.0,20,97,72,79.44,6.93,72.81
18,1.0,1.0,1.0,3.0,0.0,2.0,76.35,3.24,84.61688196855897,49.12,1.0,1.53,0.83,0,1.52,1.0,0.0,1.0,0.0,2,2.0,8.21,2.0,5.09,2.22,0.0,7,0.0,1,0.0,0.0,1.58,2.0,8,97,67,50.63,6.35,70.55
15,1.0,0.0,2.0,4.0,1.0,0.0,70.07,2.81,85.97,57.02,2.0,0.78,0.45,0,5.33,2.0,2.0,3.0,1.0,2,0.0,8.8,3.0,3.28,3.67,0.0,8,0.0,1,0.0,2.0,0.75,2.0,18,92,50,73.38,7.83,53.89
18,1.0,1.0,2.0,3.0,1.0,2.0,78.45,3.04,83.15,58.85,2.0,0.92,0.48,1,0.5,0.0,0.0,0.0,2.0,7,0.0,8.07,1.0,6.57,1.81,0.0,7,1.0,1,1.0,1.0,1.45,2.0,2,98,63,68.66,7.75,64.95
19,0.0,0.0,2.0,0.0,0.0,1.0,68.1,2.98,77.9,76.56,2.0,5.28,3.0,0,4.03,2.0,0.0,0.0,2.0,3,0.0,5.99,0.0,3.43,1.42,0.0,10,0.0,1,0.0,1.0,6.33,1.0,7,87,40,67.09,9.72,44.89
20,1.0,0.0,1.0,2.0,1.0,1.0,81.62,3.21,92.79,71.23,2.0,2.02,1.38,0,0.22,2.0,2.0,3.0,0.0,1,0.0,6.66,3.0,7.0,6.36,0.0,9,1.0,1,0.0,0.0,5.09,2.0,20,89,64,89.9,10.0,72.29
19,1.0,1.0,1.0,4.0,0.0,1.0,62.05,2.52,82.89,74.44,2.0,6.24,4.93,0,1.5,2.0,0.0,2.0,2.0,9,0.0,5.95,2.0,1.66,1.22,2.0,9,2.0,1,0.0,0.0,1.57,1.0,14,89,48,86.85,8.64,52.82
20,1.0,1.0,2.0,0.0,4.0,2.0,72.52,2.99,90.3,69.84,2.0,2.28,1.93,0,1.39,2.0,2.0,1.0,0.0,5,0.0,6.0,3.0,4.57,0.3,2.0,9,0.0,1,0.0,2.0,1.61,2.0,6,93,58,90.2,6.74,61.33
20,1.0,0.0,2.0,3.0,1.0,1.0,62.14,2.57,85.7,58.56,2.0,1.26,0.91,0,0.56,2.0,2.0,0.0,1.0,7,1.0,8.45,2.0,6.63,4.51,0.0,10,1.0,1,0.0,0.0,4.38,0.0,8,94,52,94.11,7.72,55.7
19,1.0,0.0,2.0,3.0,1.0,0.0,88.88,3.46,78.75,74.54,2.0,0.98,0.85,0,1.77,0.0,2.0,3.0,0.0,5,0.0,4.84,2.0,6.13,0.99,1.0,10,0.0,1,0.0,0.0,0.9,2.0,20,85,59,65.2,9.83,68.2
17,1.0,0.0,1.0,2.0,0.0,1.0,61.4,2.53,84.61688196855897,70.3,2.0,4.49,3.87,0,0.16,1.0,0.0,2.0,0.0,6,0.0,7.42,1.0,5.29,4.95,0.0,10,2.0,1,0.0,2.0,5.8,2.0,22,100,70,76.45,10.0,72.12
14,0.0,1.0,1.0,3.0,0.0,0.0,65.94,2.77,75.66,55.36,0.0,1.45,1.23,0,0.09,2.0,2.0,2.0,2.0,4,1.0,6.18,1.0,7.83,1.54,1.0,10,2.0,1,1.0,1.0,4.23,2.0,30,97,55,70.25,10.0,56.54
16,1.0,0.0,1.0,1.0,3.0,0.0,43.23,1.85,90.72,88.64,2.0,0.87,0.73,0,1.79,2.0,2.0,0.0,2.0,4,2.0,8.99,2.0,3.5,1.01,0.0,10,2.0,1,0.0,2.0,1.4,2.0,26,100,45,68.74,10.0,46.94
18,2.0,0.0,1.0,0.0,1.0,2.0,74.77,3.06,84.61688196855897,78.58,2.0,4.98,3.78,0,2.68,2.0,0.0,1.0,0.0,4,0.0,6.44,1.0,3.18,0.05,0.0,10,1.0,1,0.0,2.0,9.68,0.0,21,99,78,75.92,7.41,78.33
20,1.0,0.0,2.0,0.0,4.0,2.0,52.59,2.2,92.54,83.15,0.0,1.72,1.11,0,0.15,1.0,0.0,2.0,1.0,4,0.0,8.62,2.0,3.56,8.43,1.0,8,2.0,1,1.0,1.0,0.65,2.0,3,100,48,61.62,4.97,50.51
20,1.0,1.0,1.0,4.0,4.0,2.0,63.73,2.46,69.98,55.08,1.0,1.32,0.73,1,0.34,2.0,1.0,2.0,0.0,1,0.0,6.05,1.0,5.0,0.84,0.0,10,2.0,1,0.0,2.0,0.71,1.0,7,85,23,52.18,10.0,28.12
16,0.0,0.0,1.0,1.0,4.0,2.0,76.99,2.9,90.78,83.69,2.0,4.83,2.64,0,0.35,0.0,2.0,0.0,2.0,6,0.0,7.55,1.0,6.06,2.41,1.0,10,2.0,1,0.0,1.0,2.53,2.0,30,85,69,95.48,10.0,78.93
20,0.0,1.0,2.0,2.0,0.0,2.0,70.57,3.15,86.74,66.09,1.0,3.64,2.88,0,1.86,2.0,2.0,4.0,0.0,5,2.0,5.96,1.0,6.52,0.97,1.0,10,2.0,1,0.0,0.0,0.51,2.0,18,100,69,78.67,8.03,69.09
15,1.0,0.0,1.0,1.0,4.0,1.0,71.83,2.92,77.35,52.23,2.0,4.16,2.63,0,0.76,2.0,0.0,1.0,2.0,6,1.0,6.75,1.0,7.34,1.79,2.0,10,0.0,1,0.0,1.0,1.39,1.0,28,94,53,78.39855100844147,10.0,58.17
17,0.0,1.0,1.0,3.0,1.0,0.0,58.45,2.1,82.15,74.77,0.0,2.89,1.59,0,2.5,2.0,2.0,3.0,1.0,7,1.0,7.36,2.0,5.24,0.61,0.0,10,2.0,1,0.0,2.0,0.9,0.0,13,86,46,55.32,10.0,51.64
16,1.0,0.0,2.0,2.0,0.0,2.0,40.52,1.64,84.61688196855897,68.45,2.0,2.6,1.52,0,0.19,1.0,0.0,3.0,2.0,6,0.0,7.6,2.0,6.98,5.61,1.0,8,2.0,1,0.0,1.0,1.16,0.0,26,99,54,83.09,6.9,54.1
18,0.0,1.0,1.0,3.0,0.0,2.0,63.68,2.57,88.75,89.06,2.0,2.98,2.64,0,0.4,0.0,0.0,4.0,2.0,5,0.0,6.44,0.0,7.86,3.12,1.0,10,0.0,1,0.0,1.0,1.03,2.0,19,91,63,78.39855100844147,10.0,69.69
14,1.0,0.0,2.0,3.0,3.0,0.0,49.27,1.86,83.62,67.91,0.0,1.43,1.04,0,0.73,2.0,0.0,1.0,0.0,5,0.0,9.43,1.0,8.42,1.33,0.0,10,0.0,1,0.0,0.0,1.1,2.0,21,91,45,77.06,10.0,48.17
19,0.0,1.0,0.0,3.0,3.0,1.0,49.8,1.8,100.0,89.69,2.0,3.7,3.31,0,2.44,2.0,2.0,4.0,2.0,7,2.0,6.79,1.0,3.94,0.68,0.0,10,0.0,1,0.0,2.0,1.68,2.0,29,90,49,85.96,10.0,55.94
17,0.0,0.0,2.0,4.0,2.0,1.0,57.99,2.08,84.61688196855897,79.79,0.0,2.74,2.4,0,1.32,2.0,0.0,4.0,1.0,7,1.0,6.58,2.0,3.36,0.28,2.0,10,0.0,1,0.0,2.0,5.59,1.0,13,90,46,70.29,10.0,50.73
20,1.0,0.0,2.0,2.0,3.0,2.0,83.77,3.21,76.24,61.73,0.0,2.21,1.68,0,2.88,2.0,2.0,3.0,2.0,1,0.0,6.18,2.0,7.65,2.25,1.0,10,0.0,1,0.0,1.0,0.37,2.0,21,98,58,55.44,8.1,57.14
15,1.0,0.0,2.0,1.0,3.0,2.0,61.58,2.41,86.23,64.39,0.0,2.11,1.39,0,3.15,1.0,2.0,2.0,2.0,6,0.0,7.6,2.0,4.13,1.55,0.0,8,1.0,1,0.0,1.0,5.28,1.0,18,96,49,77.9,4.34,52.8
18,0.0,0.0,2.0,2.0,2.0,2.0,59.23,2.45,80.37,68.01,0.0,1.86,1.02,0,1.4,0.0,2.0,4.0,1.0,7,0.0,6.25,2.0,1.88,2.59,0.0,10,1.0,1,0.0,0.0,8.9,2.0,9,86,44,78.39855100844147,7.54,49.64
17,1.0,0.0,2.0,0.0,1.0,1.0,75.03,2.8,78.56,58.07,2.0,1.73,0.88,0,2.39,2.0,2.0,3.0,0.0,3,0.0,6.29,1.0,4.08,2.41,0.0,10,2.0,1,0.0,2.0,2.71,0.0,15,97,66,85.55,10.0,67.84
20,1.0,1.0,0.0,4.0,0.0,0.0,64.72,2.46,76.83,79.81,1.0,1.42,1.13,0,1.17,0.0,2.0,0.0,0.0,7,0.0,7.1,0.0,3.76,5.38,2.0,10,1.0,1,0.0,2.0,1.21,2.0,28,89,50,82.17,8.21,58.49
18,0.0,0.0,2.0,1.0,1.0,0.0,90.46,3.6,84.61688196855897,75.92,0.0,2.88,1.9,0,1.93,2.0,1.0,2.0,2.0,4,0.0,8.08,1.0,2.17,4.01,0.0,10,2.0,1,0.0,2.0,0.85,1.0,8,100,65,88.07,7.35,63.75
15,0.0,1.0,1.0,3.0,3.0,1.0,72.98,2.91,85.0,64.33,2.0,4.37,3.66,1,3.17,0.0,2.0,1.0,0.0,6,0.0,7.2,2.0,2.61,0.61,1.0,9,2.0,1,0.0,2.0,2.63,2.0,30,100,64,77.6,7.74,63.57
15,0.0,0.0,2.0,0.0,1.0,1.0,69.59,2.9,89.76,90.58,1.0,0.97,0.52,1,1.57,1.0,0.0,2.0,0.0,6,0.0,8.24,1.0,2.4,2.79,1.0,10,2.0,1,1.0,1.0,5.02,2.0,19,93,63,56.69,10.0,68.37
14,1.0,0.0,1.0,3.0,0.0,1.0,54.52,2.26,94.33,72.96,1.0,2.86,2.08,0,0.38,1.0,0.0,3.0,0.0,5,0.0,5.3,0.0,7.57,3.47,1.0,9,0.0,1,1.0,0.0,0.26,1.0,26,91,35,100.0,7.81,37.54
20,1.0,1.0,2.0,1.0,1.0,1.0,72.91,2.97,78.63,63.18,2.0,5.07,4.45,0,0.39,1.0,0.0,3.0,2.0,9,0.0,7.78,1.0,3.95,3.51,1.0,8,2.0,1,0.0,0.0,0.91,1.0,26,99,67,89.66,9.9,67.7
20,0.0,0.0,2.0,4.0,1.0,2.0,62.61,2.4,98.93,82.58,1.0,2.04,1.23,0,8.8,0.0,2.0,1.0,2.0,6,2.0,7.7,2.0,2.38,2.49,0.0,9,1.0,1,0.0,1.0,2.69,1.0,9,95,36,61.12,7.58,35.49
17,1.0,1.0,2.0,2.0,0.0,1.0,82.66,3.15,100.0,71.36,1.0,1.16,0.59,0,5.27,2.0,1.0,4.0,0.0,6,2.0,7.16,1.0,6.7,0.41,1.0,10,1.0,1,0.0,2.0,1.98,2.0,8,94,65,100.0,9.2,67.1
14,0.0,1.0,0.0,3.0,3.0,1.0,60.61,2.31,87.29,70.91,2.0,4.19,2.81,0,7.8,0.0,0.0,3.0,0.0,7,1.0,4.75,1.0,3.52,1.97,1.0,8,2.0,1,0.0,1.0,0.72,2.0,9,88,59,84.18,9.75,67.87
14,1.0,1.0,0.0,4.0,1.0,2.0,72.31,2.780892014706042,95.97,83.02,2.0,1.86,1.38,1,0.22,0.0,2.0,4.0,2.0,4,2.0,7.7,1.0,7.86,1.02,2.0,10,2.0,1,0.0,1.0,7.47,2.0,27,87,62,66.91,8.64,71.46
20,0.0,0.0,2.0,0.0,3.0,0.0,68.9,2.58,84.61688196855897,67.8,2.0,3.74,2.51,0,1.77,2.0,2.0,4.0,1.0,2,1.0,7.45,1.0,5.29,0.36,1.0,9,0.0,0,0.0,1.0,3.94,1.0,30,98,64,80.84,9.16,65.64
14,1.0,1.0,2.0,1.0,3.0,1.0,68.73,2.73,83.91,61.47,2.0,0.61,0.44,0,1.91,0.0,0.0,1.0,2.0,5,0.0,4.96,1.0,3.68,0.38,0.0,10,2.0,1,0.0,1.0,0.19,1.0,29,88,46,50.72,9.39,50.47
19,1.0,0.0,2.0,2.0,3.0,1.0,64.69,2.74,70.47,58.38,1.0,3.42,1.84,0,0.16,0.0,2.0,2.0,1.0,4,0.0,6.8,2.0,5.53,3.42,0.0,8,0.0,1,1.0,2.0,1.36,0.0,22,95,77,74.61,8.02,79.09
20,2.0,0.0,2.0,3.0,3.0,0.0,73.4,2.94,80.96,76.15,1.0,2.07,1.41,1,1.7,1.0,2.0,0.0,1.0,5,0.0,6.35,2.0,5.74,2.6,2.0,10,2.0,1,0.0,1.0,11.28,2.0,6,93,57,77.29,10.0,61.4
16,0.0,1.0,1.0,2.0,0.0,1.0,55.74,2.25,100.0,81.4,1.0,2.39,1.41,1,1.81,0.0,2.0,4.0,0.0,4,2.0,5.59,0.0,5.42,3.78,2.0,8,2.0,0,0.0,2.0,3.98,2.0,11,86,40,67.39,8.36,46.88
15,0.0,1.0,0.0,2.0,3.0,2.0,74.72,3.1,84.61688196855897,65.35,2.0,1.52,1.08,0,6.53,2.0,2.0,2.0,2.0,11,0.0,5.42,2.0,7.11,0.67,2.0,10,0.0,1,1.0,0.0,3.97,1.0,12,95,53,74.73,10.0,54.59
14,1.0,1.0,2.0,2.0,0.0,0.0,66.51,2.76,87.11,74.93,0.0,1.87,1.22,0,6.66,2.0,2.0,4.0,0.0,6,0.0,7.09,2.0,4.1,1.82,0.0,7,2.0,1,0.0,0.0,1.35,2.0,24,85,62,86.4,7.67,73.74
16,0.0,0.0,2.0,3.0,1.0,2.0,84.21,3.47,76.63,66.34,2.0,3.77,2.01,0,0.05,2.0,2.0,3.0,1.0,9,1.0,6.41,1.0,6.98,0.29,0.0,9,2.0,1,0.0,2.0,0.73,1.0,28,95,82,67.44,8.49,86.64
16,1.0,1.0,2.0,3.0,1.0,1.0,78.98,2.87,84.61688196855897,77.17,0.0,2.82,2.18,0,2.08,2.0,0.0,0.0,1.0,11,0.0,5.87,2.0,3.37,0.97,1.0,10,2.0,1,0.0,2.0,1.53,0.0,29,90,68,100.0,8.23,73.84
16,1.0,1.0,2.0,4.0,3.0,2.0,56.43,2.23,93.18,83.13,2.0,8.05,4.05,0,1.4,2.0,2.0,3.0,2.0,3,0.0,9.3,0.0,5.76,5.53,1.0,10,2.0,1,1.0,2.0,3.31,2.0,14,93,64,77.46,10.0,67.73
14,0.0,0.0,2.0,2.0,4.0,2.0,89.97,3.48,94.65,80.78,2.0,1.09,0.81,0,3.31,0.0,2.0,2.0,2.0,3,2.0,8.14,2.0,3.25,5.02,2.0,10,0.0,1,0.0,1.0,1.73,2.0,30,97,63,72.04,8.2,63.69
16,0.0,0.0,1.0,4.0,2.0,1.0,63.73,2.68,84.52,71.09,2.0,3.92,2.82,0,2.6,2.0,0.0,4.0,0.0,6,0.0,6.27,2.0,6.77,1.53,2.0,10,2.0,1,1.0,2.0,5.34,0.0,30,93,54,70.06,10.0,60.51
14,0.0,0.0,2.0,3.0,3.0,2.0,58.25,2.31,73.96,71.69,2.0,2.14,1.26,0,1.45,1.0,2.0,3.0,0.0,4,0.0,8.0,1.0,5.82,1.16,0.0,9,1.0,1,1.0,2.0,2.01,2.0,16,88,34,74.35,7.58,40.4
17,1.0,0.0,1.0,0.0,1.0,0.0,84.25,3.43,79.81,74.21,0.0,1.73,1.21,0,0.44,0.0,0.0,4.0,2.0,3,0.0,8.06,3.0,5.04,0.49,0.0,10,0.0,1,0.0,0.0,0.47,2.0,23,96,76,79.13,10.0,78.11
15,2.0,0.0,2.0,1.0,3.0,2.0,73.96,2.98,91.18,83.6,2.0,1.35,0.85,0,2.23,2.0,2.0,3.0,0.0,9,0.0,9.33,1.0,6.54,1.61,1.0,9,0.0,1,0.0,0.0,0.84,2.0,27,93,71,65.31,6.68,76.17
18,1.0,0.0,2.0,2.0,0.0,1.0,73.46,2.780892014706042,71.49,68.34,0.0,3.67,2.3,1,5.18,2.0,1.0,0.0,2.0,4,0.0,5.99,2.0,2.95,2.02,1.0,10,2.0,1,1.0,2.0,1.45,1.0,9,89,49,79.81,9.94,54.56
14,0.0,1.0,0.0,3.0,1.0,1.0,92.61,3.57,77.97,46.61,0.0,1.51,1.02,0,1.01,2.0,1.0,4.0,0.0,8,0.0,7.19,1.0,7.49,1.45,0.0,10,1.0,1,0.0,2.0,5.11,0.0,8,89,77,67.78,10.0,85.96
15,1.0,0.0,1.0,1.0,3.0,1.0,80.15,3.16,82.34,61.56,2.0,3.33,2.61,0,6.53,2.0,0.0,4.0,0.0,8,1.0,7.13,1.0,4.54,0.93,0.0,10,1.0,1,0.0,1.0,4.09,2.0,6,91,66,76.03,10.0,71.23
14,1.0,1.0,2.0,1.0,0.0,2.0,62.52,2.58,74.35,90.69,0.0,6.19,5.26,0,4.52,2.0,1.0,4.0,0.0,8,2.0,9.18,2.0,5.59,11.6,1.0,9,2.0,1,0.0,2.0,1.77,1.0,22,91,53,88.54,6.53,56.51
19,1.0,0.0,2.0,2.0,3.0,2.0,68.57,2.81,76.23,70.16,1.0,1.01,0.79,0,1.37,0.0,0.0,4.0,2.0,7,0.0,5.88,3.0,6.42,1.78,2.0,10,2.0,1,0.0,0.0,6.92,2.0,30,98,58,69.14,9.2,61.02
17,1.0,0.0,2.0,3.0,3.0,2.0,72.26,2.87,87.42,61.17,2.0,3.03,2.03,1,0.56,2.0,0.0,4.0,2.0,4,1.0,9.92,1.0,2.15,5.37,0.0,10,2.0,1,0.0,2.0,0.27,2.0,4,95,61,91.18,10.0,63.96
20,1.0,0.0,2.0,3.0,3.0,1.0,65.42,2.76,79.85,75.43,2.0,5.94,3.51,1,3.07,0.0,2.0,1.0,2.0,4,2.0,7.09,0.0,5.69,0.12,0.0,10,2.0,1,0.0,1.0,2.07,2.0,20,88,57,95.78,10.0,65.44
15,1.0,1.0,1.0,4.0,1.0,2.0,95.58,3.81,81.73,63.75,1.0,4.32,3.08,1,4.76,2.0,2.0,1.0,2.0,6,0.0,7.88,2.0,7.98,1.59,1.0,10,2.0,1,1.0,1.0,0.78,2.0,18,96,86,66.87,10.0,90.45
15,0.0,1.0,2.0,3.0,3.0,0.0,69.27,2.74,78.6,63.6,0.0,2.47,1.68,1,0.74,0.0,0.0,0.0,2.0,3,0.0,6.9,2.0,3.74,5.35,0.0,7,2.0,1,1.0,1.0,9.58,2.0,22,94,42,53.23,4.84,45.28
16,1.0,1.0,1.0,1.0,3.0,0.0,66.35,2.81,97.66,79.51,2.0,1.34,1.13,0,1.07,2.0,0.0,1.0,2.0,9,1.0,6.78,2.0,7.11,0.76,1.0,7,1.0,1,0.0,2.0,1.04,2.0,17,95,56,78.61,5.79,60.3
20,1.0,1.0,2.0,2.0,4.0,2.0,77.23,3.11,84.54,55.67,0.0,1.99,1.56,0,0.95,0.0,1.0,3.0,2.0,5,0.0,4.8,1.0,4.25,0.29,1.0,9,0.0,0,0.0,2.0,1.9,2.0,9,100,64,75.71,8.83,66.07
14,0.0,0.0,1.0,0.0,3.0,2.0,64.28,2.64,80.16,55.76,1.0,2.3,2.03,0,3.05,2.0,2.0,0.0,0.0,3,0.0,6.84,1.0,5.03,3.88,2.0,8,1.0,1,1.0,2.0,1.14,2.0,15,88,56,93.62,7.3,61.25
14,1.0,1.0,2.0,4.0,3.0,2.0,64.55,2.75,84.54,61.72,2.0,2.5,1.68,0,3.78,2.0,2.0,3.0,0.0,9,0.0,8.38,1.0,5.56,7.04,0.0,7,1.0,1,1.0,1.0,3.65,0.0,24,94,87,100.0,8.32,90.96
18,0.0,0.0,1.0,3.0,3.0,1.0,71.99,2.83,82.35,40.78,1.0,2.52,1.91,0,1.71,2.0,0.0,4.0,2.0,4,0.0,7.03,1.0,4.63,0.16,0.0,10,2.0,0,0.0,2.0,0.59,2.0,27,87,63,63.57,10.0,70.74
